layer,format,transform,qsnr_w_db,qsnr_x_db,qsnr_y_db,reason,W_std,W_max_abs,W_crest,W_crest_rms,W_kurtosis,W_n,X_std,X_max_abs,X_crest,X_crest_rms,X_kurtosis,X_n,Y_std,Y_max_abs,Y_crest,Y_crest_rms,Y_kurtosis,Y_n
encoder.layers.0.linear1,MXINT4,had,18.276753869054925,18.334749278735615,18.717563032269318,,0.06084066288316402,0.23395709693431854,3.8454067698703485,3.8453898978734857,-0.5699857602855887,32768,0.9983785339696454,4.61221170425415,4.6197023947575975,4.619698900315242,-0.1466200572186347,950272,1.0192342346599184,5.4479875564575195,5.345177164575242,4.480734717664171,0.255445584818891,1900544
encoder.layers.0.linear1,MXFP4,base,18.78009931621844,18.807728984362893,18.555905337075767,,0.06084066288316402,0.23395709693431854,3.8454067698703485,3.8453898978734857,-0.5699857602855887,32768,0.9983785339696454,4.61221170425415,4.6197023947575975,4.619698900315242,-0.1466200572186347,950272,1.0192342346599184,5.4479875564575195,5.345177164575242,4.480734717664171,0.255445584818891,1900544
encoder.layers.0.linear1,MXFP4,smooth,18.995909136196897,18.60821175013988,18.598738691213434,,0.06084066288316402,0.23395709693431854,3.8454067698703485,3.8453898978734857,-0.5699857602855887,32768,0.9983785339696454,4.61221170425415,4.6197023947575975,4.619698900315242,-0.1466200572186347,950272,1.0192342346599184,5.4479875564575195,5.345177164575242,4.480734717664171,0.255445584818891,1900544
encoder.layers.0.linear1,MXFP4,had,18.758691966976553,18.698674431594,18.32757350180843,,0.06084066288316402,0.23395709693431854,3.8454067698703485,3.8453898978734857,-0.5699857602855887,32768,0.9983785339696454,4.61221170425415,4.6197023947575975,4.619698900315242,-0.1466200572186347,950272,1.0192342346599184,5.4479875564575195,5.345177164575242,4.480734717664171,0.255445584818891,1900544
encoder.layers.0.linear2,INT4,base,15.5434689366725,15.651958727616293,16.86913440648279,,0.0473079418157446,0.20766860246658325,4.38971966430949,4.389682483421915,-0.28391248191968144,32768,0.35026768217982146,3.8630149364471436,11.028750675501765,10.150962283878304,10.061528596814092,1900544,0.45945303131002624,2.9186480045318604,6.352440414224707,6.351332632216329,0.9272121344266937,950272
encoder.layers.0.linear2,INT4,smooth,15.32586039528715,16.166847079249937,17.378456851138054,,0.0473079418157446,0.20766860246658325,4.38971966430949,4.389682483421915,-0.28391248191968144,32768,0.35026768217982146,3.8630149364471436,11.028750675501765,10.150962283878304,10.061528596814092,1900544,0.45945303131002624,2.9186480045318604,6.352440414224707,6.351332632216329,0.9272121344266937,950272
encoder.layers.0.linear2,INT4,had,14.86802066182552,8.687701524477868,12.240405981953229,,0.0473079418157446,0.20766860246658325,4.38971966430949,4.389682483421915,-0.28391248191968144,32768,0.35026768217982146,3.8630149364471436,11.028750675501765,10.150962283878304,10.061528596814092,1900544,0.45945303131002624,2.9186480045318604,6.352440414224707,6.351332632216329,0.9272121344266937,950272
encoder.layers.0.linear2,FP4,base,18.540941843769914,17.758484633556016,19.1795505655766,,0.0473079418157446,0.20766860246658325,4.38971966430949,4.389682483421915,-0.28391248191968144,32768,0.35026768217982146,3.8630149364471436,11.028750675501765,10.150962283878304,10.061528596814092,1900544,0.45945303131002624,2.9186480045318604,6.352440414224707,6.351332632216329,0.9272121344266937,950272
encoder.layers.0.linear2,FP4,smooth,18.655769359485767,17.93472382496351,19.37784574019561,,0.0473079418157446,0.20766860246658325,4.38971966430949,4.389682483421915,-0.28391248191968144,32768,0.35026768217982146,3.8630149364471436,11.028750675501765,10.150962283878304,10.061528596814092,1900544,0.45945303131002624,2.9186480045318604,6.352440414224707,6.351332632216329,0.9272121344266937,950272
encoder.layers.0.linear2,FP4,had,18.366707616600806,14.203026474091834,15.989742883155929,,0.0473079418157446,0.20766860246658325,4.38971966430949,4.389682483421915,-0.28391248191968144,32768,0.35026768217982146,3.8630149364471436,11.028750675501765,10.150962283878304,10.061528596814092,1900544,0.45945303131002624,2.9186480045318604,6.352440414224707,6.351332632216329,0.9272121344266937,950272
encoder.layers.0.linear2,NF4,base,20.38671686362794,20.40848246303565,21.678485453180265,,0.0473079418157446,0.20766860246658325,4.38971966430949,4.389682483421915,-0.28391248191968144,32768,0.35026768217982146,3.8630149364471436,11.028750675501765,10.150962283878304,10.061528596814092,1900544,0.45945303131002624,2.9186480045318604,6.352440414224707,6.351332632216329,0.9272121344266937,950272
encoder.layers.0.linear2,NF4,smooth,20.24648948391585,20.439435074164404,21.58075571997366,,0.0473079418157446,0.20766860246658325,4.38971966430949,4.389682483421915,-0.28391248191968144,32768,0.35026768217982146,3.8630149364471436,11.028750675501765,10.150962283878304,10.061528596814092,1900544,0.45945303131002624,2.9186480045318604,6.352440414224707,6.351332632216329,0.9272121344266937,950272
encoder.layers.0.linear2,NF4,had,20.065955710370634,14.806698445041564,18.18160769680241,,0.0473079418157446,0.20766860246658325,4.38971966430949,4.389682483421915,-0.28391248191968144,32768,0.35026768217982146,3.8630149364471436,11.028750675501765,10.150962283878304,10.061528596814092,1900544,0.45945303131002624,2.9186480045318604,6.352440414224707,6.351332632216329,0.9272121344266937,950272
encoder.layers.0.linear2,NVFP4,base,18.375245024150825,17.495954831392588,19.189803363475157,,0.0473079418157446,0.20766860246658325,4.38971966430949,4.389682483421915,-0.28391248191968144,32768,0.35026768217982146,3.8630149364471436,11.028750675501765,10.150962283878304,10.061528596814092,1900544,0.45945303131002624,2.9186480045318604,6.352440414224707,6.351332632216329,0.9272121344266937,950272
encoder.layers.0.linear2,NVFP4,smooth,18.621039280938987,17.197881213148477,19.222653081277727,,0.0473079418157446,0.20766860246658325,4.38971966430949,4.389682483421915,-0.28391248191968144,32768,0.35026768217982146,3.8630149364471436,11.028750675501765,10.150962283878304,10.061528596814092,1900544,0.45945303131002624,2.9186480045318604,6.352440414224707,6.351332632216329,0.9272121344266937,950272
encoder.layers.0.linear2,NVFP4,had,18.306712346170375,7.684425503853822,11.719238693774452,,0.0473079418157446,0.20766860246658325,4.38971966430949,4.389682483421915,-0.28391248191968144,32768,0.35026768217982146,3.8630149364471436,11.028750675501765,10.150962283878304,10.061528596814092,1900544,0.45945303131002624,2.9186480045318604,6.352440414224707,6.351332632216329,0.9272121344266937,950272
encoder.layers.0.linear2,MXINT4,base,18.62408559405426,18.71774521780157,20.116265514898537,,0.0473079418157446,0.20766860246658325,4.38971966430949,4.389682483421915,-0.28391248191968144,32768,0.35026768217982146,3.8630149364471436,11.028750675501765,10.150962283878304,10.061528596814092,1900544,0.45945303131002624,2.9186480045318604,6.352440414224707,6.351332632216329,0.9272121344266937,950272
encoder.layers.0.linear2,MXINT4,smooth,18.104397263616615,18.92131344245563,20.15806686698728,,0.0473079418157446,0.20766860246658325,4.38971966430949,4.389682483421915,-0.28391248191968144,32768,0.35026768217982146,3.8630149364471436,11.028750675501765,10.150962283878304,10.061528596814092,1900544,0.45945303131002624,2.9186480045318604,6.352440414224707,6.351332632216329,0.9272121344266937,950272
encoder.layers.0.linear2,MXINT4,had,17.971589820084063,15.136188062892717,17.639953184926572,,0.0473079418157446,0.20766860246658325,4.38971966430949,4.389682483421915,-0.28391248191968144,32768,0.35026768217982146,3.8630149364471436,11.028750675501765,10.150962283878304,10.061528596814092,1900544,0.45945303131002624,2.9186480045318604,6.352440414224707,6.351332632216329,0.9272121344266937,950272
